,name,location,type,final demand,SP name,SP amount,ES,local demand,local supply,County,State,Country,World,Watershed
process312,12073,,Unit process,,population,276506,carbon sequestration,,873452.6198,,Florida,United States,World,
process313,12075,,Unit process,,population,40541,carbon sequestration,,2172974.815,,Florida,United States,World,
process314,12077,,Unit process,,population,8300,carbon sequestration,,2062747.77,,Florida,United States,World,
process315,12079,,Unit process,,population,19187,carbon sequestration,,1367163.17,,Florida,United States,World,
process316,12081,,Unit process,,population,324834,carbon sequestration,,582478.829,,Florida,United States,World,
process317,12083,,Unit process,,population,331987,carbon sequestration,,2548557.717,,Florida,United States,World,
process318,12085,,Unit process,,population,146497,carbon sequestration,,525294.8033,,Florida,United States,World,
process319,12087,,Unit process,,population,73475,carbon sequestration,,298615.5817,,Florida,United States,World,
process320,12089,,Unit process,,population,73303,carbon sequestration,,1481172.516,,Florida,United States,World,
process321,12091,,Unit process,,population,183400,carbon sequestration,,2060504.725,,Florida,United States,World,
process322,12093,,Unit process,,population,39779,carbon sequestration,,306484.4015,,Florida,United States,World,
process323,12095,,Unit process,,population,1153795,carbon sequestration,,1008521.161,,Florida,United States,World,
process324,12097,,Unit process,,population,272355,carbon sequestration,,1366486.624,,Florida,United States,World,
process325,12099,,Unit process,,population,1324085,carbon sequestration,,596713.5377,,Florida,United States,World,
process326,12101,,Unit process,,population,465276,carbon sequestration,,1105857.509,,Florida,United States,World,
process327,12103,,Unit process,,population,917389,carbon sequestration,,222683.5139,,Florida,United States,World,
process328,12105,,Unit process,,population,604562,carbon sequestration,,1651780.153,,Florida,United States,World,
process329,12107,,Unit process,,population,74224,carbon sequestration,,1886232.842,,Florida,United States,World,
process330,12109,,Unit process,,population,191495,carbon sequestration,,1197409.161,,Florida,United States,World,
process331,12111,,Unit process,,population,278246,carbon sequestration,,183711.7422,,Florida,United States,World,
process332,12113,,Unit process,,population,153086,carbon sequestration,,2172025.835,,Florida,United States,World,
process333,12115,,Unit process,,population,380479,carbon sequestration,,723173.1455,,Florida,United States,World,
process334,12117,,Unit process,,population,423389,carbon sequestration,,107911.3511,,Florida,United States,World,
process335,12119,,Unit process,,population,94240,carbon sequestration,,513866.1712,,Florida,United States,World,
process336,12121,,Unit process,,population,42287,carbon sequestration,,1168658.228,,Florida,United States,World,
process337,12123,,Unit process,,population,22561,carbon sequestration,,2696003.871,,Florida,United States,World,
process338,12125,,Unit process,,population,15400,carbon sequestration,,628352.2777,,Florida,United States,World,
process339,12127,,Unit process,,population,495581,carbon sequestration,,1874999.455,,Florida,United States,World,
process340,12129,,Unit process,,population,30449,carbon sequestration,,1272819.063,,Florida,United States,World,
process341,12131,,Unit process,,population,55349,carbon sequestration,,2644422.917,,Florida,United States,World,
process342,12133,,Unit process,,population,24732,carbon sequestration,,1359226.242,,Florida,United States,World,
process343,13001,,Unit process,,population,18279,carbon sequestration,,1172871.884,,Georgia,United States,World,
process344,13003,,Unit process,,population,8355,carbon sequestration,,1021820.511,,Georgia,United States,World,
process345,13005,,Unit process,,population,11124,carbon sequestration,,678498.4092,,Georgia,United States,World,
process346,13007,,Unit process,,population,3483,carbon sequestration,,645601.9294,,Georgia,United States,World,
process347,13009,,Unit process,,population,46378,carbon sequestration,,641415.5174,,Georgia,United States,World,
process348,13011,,Unit process,,population,18250,carbon sequestration,,635612.6601,,Georgia,United States,World,
process349,13013,,Unit process,,population,69136,carbon sequestration,,342209.6607,,Georgia,United States,World,
process350,13015,,Unit process,,population,99872,carbon sequestration,,1084693.88,,Georgia,United States,World,
process351,13017,,Unit process,,population,17612,carbon sequestration,,470362.9037,,Georgia,United States,World,
process352,13019,,Unit process,,population,19131,carbon sequestration,,767548.2037,,Georgia,United States,World,
process353,13021,,Unit process,,population,155560,carbon sequestration,,538026.581,,Georgia,United States,World,
process354,13023,,Unit process,,population,13009,carbon sequestration,,401868.3009,,Georgia,United States,World,
process355,13025,,Unit process,,population,18279,carbon sequestration,,956985.6134,,Georgia,United States,World,
process356,13027,,Unit process,,population,16066,carbon sequestration,,1125490.963,,Georgia,United States,World,
process357,13029,,Unit process,,population,30616,carbon sequestration,,942437.6049,,Georgia,United States,World,
process358,13031,,Unit process,,population,70360,carbon sequestration,,1585860.057,,Georgia,United States,World,
process359,13033,,Unit process,,population,23242,carbon sequestration,,1366686.409,,Georgia,United States,World,
process360,13035,,Unit process,,population,23671,carbon sequestration,,408325.0013,,Georgia,United States,World,
process361,13037,,Unit process,,population,6581,carbon sequestration,,397482.1036,,Georgia,United States,World,
process362,13039,,Unit process,,population,50435,carbon sequestration,,1226105.607,,Georgia,United States,World,
process363,13043,,Unit process,,population,11007,carbon sequestration,,519028.8071,,Georgia,United States,World,
process364,13045,,Unit process,,population,110750,carbon sequestration,,805239.5327,,Georgia,United States,World,
process365,13047,,Unit process,,population,64226,carbon sequestration,,297689.304,,Georgia,United States,World,
process366,13049,,Unit process,,population,12954,carbon sequestration,,2010231.457,,Georgia,United States,World,
process367,13051,,Unit process,,population,266344,carbon sequestration,,480474.7685,,Georgia,United States,World,
process368,13053,,Unit process,,population,11917,carbon sequestration,,400002.1238,,Georgia,United States,World,
process369,13055,,Unit process,,population,25905,carbon sequestration,,879959.2665,,Georgia,United States,World,
process370,13057,,Unit process,,population,215014,carbon sequestration,,509970.3562,,Georgia,United States,World,
process371,13059,,Unit process,,population,117762,carbon sequestration,,127771.8345,,Georgia,United States,World,
process372,13061,,Unit process,,population,3174,carbon sequestration,,237544.8221,,Georgia,United States,World,
process373,13063,,Unit process,,population,262066,carbon sequestration,,127377.7089,,Georgia,United States,World,
process374,13065,,Unit process,,population,6800,carbon sequestration,,2797526.63,,Georgia,United States,World,
process375,13067,,Unit process,,population,691820,carbon sequestration,,109137.3068,,Georgia,United States,World,
process376,13069,,Unit process,,population,42566,carbon sequestration,,1335569.836,,Georgia,United States,World,
process377,13071,,Unit process,,population,45531,carbon sequestration,,858532.284,,Georgia,United States,World,
process378,13073,,Unit process,,population,124665,carbon sequestration,,265750.886,,Georgia,United States,World,
process379,13075,,Unit process,,population,17073,carbon sequestration,,371800.6005,,Georgia,United States,World,
process380,13077,,Unit process,,population,127212,carbon sequestration,,622372.3378,,Georgia,United States,World,
process381,13079,,Unit process,,population,12701,carbon sequestration,,938750.6565,,Georgia,United States,World,
process382,13081,,Unit process,,population,23460,carbon sequestration,,503536.3587,,Georgia,United States,World,
process383,13083,,Unit process,,population,16598,carbon sequestration,,266767.9752,,Georgia,United States,World,
process384,13085,,Unit process,,population,22246,carbon sequestration,,675020.3272,,Georgia,United States,World,
process385,13087,,Unit process,,population,27815,carbon sequestration,,761854.3203,,Georgia,United States,World,
process386,13089,,Unit process,,population,694671,carbon sequestration,,145366.5701,,Georgia,United States,World,
process387,13091,,Unit process,,population,21509,carbon sequestration,,839561.7537,,Georgia,United States,World,
process388,13093,,Unit process,,population,14528,carbon sequestration,,439573.2516,,Georgia,United States,World,
process389,13095,,Unit process,,population,94591,carbon sequestration,,433879.3682,,Georgia,United States,World,
process390,13097,,Unit process,,population,132124,carbon sequestration,,363264.3159,,Georgia,United States,World,
process391,13099,,Unit process,,population,10928,carbon sequestration,,1049254.677,,Georgia,United States,World,
process392,13101,,Unit process,,population,4024,carbon sequestration,,1073224.383,,Georgia,United States,World,
process393,13103,,Unit process,,population,52203,carbon sequestration,,990744.8028,,Georgia,United States,World,
process394,13105,,Unit process,,population,20103,carbon sequestration,,777369.4716,,Georgia,United States,World,
process395,13107,,Unit process,,population,22600,carbon sequestration,,1306255.871,,Georgia,United States,World,
process396,13109,,Unit process,,population,10935,carbon sequestration,,404597.1876,,Georgia,United States,World,
process397,13111,,Unit process,,population,23554,carbon sequestration,,872862.3448,,Georgia,United States,World,
process398,13113,,Unit process,,population,106525,carbon sequestration,,351368.0044,,Georgia,United States,World,
